complex_id;stage;camera_place;lat;lon;place_type;road_type;is_settlement;lanes;intensity;intensity_min;intensity_max;intensity_avg
1295;3;г. Ростов-на-Дону, ул. 1-й Конной Армии, д. 33к7;47,258033;39,769593;1;3;1;2;8800;8800;8800;8800
1296;3;г. Ростов-на-Дону, ул. Просвещения, д. 47;47,253141;39,773957;1;3;1;2;0;0;0;0
1297;3;город Новочеркасск, Школьная улица/ Проспект Ермака;47,419179;40,099806;0;3;1;2;0;0;0;0
1298;3;г. Ростов-на-Дону, ул. Жданова, д.11;47,235612;39,597142;1;3;1;4;0;0;0;0
1299;3;г. Шахты – г. Цимлянск, км 124+100;47,634106;41,706297;1;2;0;2;3200;3200;3200;3200
1300;3;город Таганрог, Большая Бульварная ул., д. 15;47,245795;38,892474;1;3;1;2;0;0;0;0
1301;3;г.Шахты, пер. Карлинского, 21;47,706225;40,146949;1;3;1;2;0;0;0;0
1302;3;г.Шахты, Донской пер./Рабоче-Крестьянская ул.;47,718046;40,20994;0;3;1;2;0;0;0;0
1303;3;г.Шахты, ул. 10 лет за Индустриализацию/пер.Карпинского;47,708041;40,148098;0;3;1;2;0;0;0;0
1304;3;г.Шахты, ул.Ионова/просп.Красной Армии;47,715904;40,222282;1;3;1;2;0;0;0;0
1305;3;г.Шахты, ул. Цуканова, 75А;47,734797;40,237831;1;3;1;2;0;0;0;0
1306;3;г.Шахты, Комиссаровский пер., 137И;47,699991;40,215334;1;3;1;2;0;0;0;0
1307;3;г.Шахты, просп. Карла Маркса/ул.Шевченко;47,710648;40,206805;0;3;1;2;0;0;0;0
1308;3;г.Шахты, ул.Ионова, 217В;47,723635;40,211595;1;3;1;2;0;0;0;0
1309;3;г. Ростов-на-Дону, Интернациональная ул., д. 38;47,206221;39,676677;0;3;1;2;0;0;0;0
1310;3;Автомобильная дорога по ул. Ворошилова, ст. Егорлыкская, Егорлыкского района, Ростовской области (пр-ть 3000 м), 0+975 км;46,569286;40,65244;0;3;1;2;500;500;500;500
1312;3;г. Ростов-на-Дону, ул. Погодина/ул. Цезаря Куникова;47,261422;39,706398;0;3;1;2;0;0;0;0
1313;3;г. Ростов-на-Дону, Зоологическая ул., д. 3;47,247157;39,672868;1;3;1;2;8800;8800;8800;8800
1314;3;г. Ростов-на-Дону, ул. Миронова, д.5Б;47,297653;39,743344;1;3;1;4;11200;11200;11200;11200
1315;3;г.Шахты, ул. Ленина/просп. Карла Маркса;47,713966;40,210329;0;3;1;2;0;0;0;0
1316;3;г. Ростов-на-Дону, ул. Вятская / пер. Сальский;47,283813;39,753252;0;3;1;2;0;0;0;0
1317;3;г. Ростов-на-Дону, ул. Лазаревская / ул. 3-я Круговая;47,206321;39,652942;0;3;1;2;0;0;0;0
1318;3;г. Ростов-на-Дону, ул. Сарьяна / ул. 39-я Линия;47,229849;39,776396;0;3;1;2;8800;8800;8800;8800
1319;3;г. Ростов-на-Дону, пр. Шолохова / ул. 20-я линия;47,240902;39,757779;0;3;1;2;0;0;0;0
1320;3;г. Ростов-на-Дону, пр. Космонавтов / бульв. Комарова;47,290243;39,71451;0;3;1;4;0;0;0;0
1321;3;г. Ростов-на-Дону, ул. Малиновского / пр. Стачки;47,21187;39,61362;0;3;1;2;33600;33600;33600;33600
1322;3;г. Ростов-на-Дону, ул. Казахская / пер. Сальский;47,273002;39,747261;0;3;1;2;17600;17600;17600;17600
1323;3;г. Ростов-на-Дону, ул. Текучева / пер. Соборный;47,234475;39,704383;0;3;1;6;0;0;0;0
1324;3;г.Шахты, Енисейский пер., 8;47,711334;40,236918;1;3;1;2;0;0;0;0
1325;3;г. Ростов-на-Дону, ул. Пескова, д. 17С;47,209502;39,591858;1;3;1;2;0;0;0;0
2290;3;г. Ростов-на-Дону – х. Рогожкино, км 15+300;47,164993;39,463346;1;3;1;2;0;0;0;0
2291;3;г. Ростов-на-Дону (от магистрали Дон) - г. Семикаракорск - г. Волгодонск, км 1+500;47,129632;39,89851;1;3;1;2;0;0;0;0
2299;3;М-4 Дон Москва - Воронеж - Ростов-на-Дону - Краснодар – Новороссийск (основное направление), км 1073+950;47,133361;39,87612;0;1;0;4;0;0;0;0
2633;3;с. Пешково – с. Займо-Обрыв, км 8+750;47,019335;39,315471;1;2;0;2;1430;1430;1430;1430
2835;3;«Волгоград – Каменск-Шахтинский» – пос. Горняцкий – х. Ильинка, км 22+900;48,403413;40,898846;1;2;0;2;3284;3284;3284;3284
