,Участок,Пара,День недели,Час,Среднее время проезда (в секундах),Средняя скорость на въезде,Средняя скорость на участке,Средняя скорость на выезде,Геометрия
397,AZ350037 - AZ350025,1,Понедельник,13,321.6048,82.78681600341797,82.45563206176757,82.12460806884765,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
398,AZ350037 - AZ350025,1,Понедельник,14,327.46894409937886,83.53684802084976,82.35916138287656,81.18158382510546,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
399,AZ350037 - AZ350025,1,Понедельник,15,307.6619469026549,83.17677861779137,83.06847802896415,82.96031832399622,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
400,AZ350037 - AZ350025,1,Понедельник,16,316.8847457627118,81.68023723666951,81.7200677904032,81.75993228847697,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
401,AZ350037 - AZ350025,1,Понедельник,17,327.80039525691694,80.37527663340211,80.9667193748263,81.55804362692852,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
402,AZ350037 - AZ350025,1,Понедельник,18,315.1441774491682,82.57613683055376,83.20685769890241,83.8377080060638,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
403,AZ350037 - AZ350025,1,Понедельник,19,313.87676767676766,83.02741414850408,83.57941402088512,84.13117173320116,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
404,AZ350037 - AZ350025,1,Понедельник,20,328.3320079522863,80.20192839848119,81.33844917858572,82.4746518675423,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
405,AZ350037 - AZ350025,1,Понедельник,21,329.24646464646463,79.08793950321699,80.99905055652965,82.90927288171017,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
406,AZ350037 - AZ350025,1,Понедельник,22,322.32394366197184,80.23847864715147,81.7529294403506,83.26783094809089,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
407,AZ350037 - AZ350025,1,Понедельник,23,329.68634686346866,79.14188175271798,80.76811777093754,82.3949075677738,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
408,AZ350037 - AZ350025,1,Пятница,0,316.6006191950464,81.99956645906525,84.16489164748059,86.33027875681779,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
409,AZ350037 - AZ350025,1,Пятница,1,314.1793893129771,82.68232811498278,84.28095405520374,85.87927490700292,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
410,AZ350037 - AZ350025,1,Пятница,2,318.38197424892707,82.65918473010412,84.05845501289859,85.4571673839389,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
411,AZ350037 - AZ350025,1,Пятница,3,325.6294416243655,79.63675135888424,80.24020273431303,80.84269024999008,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
412,AZ350037 - AZ350025,1,Пятница,4,320.8454106280193,81.67415475154269,82.31304343771819,82.95154601018785,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
413,AZ350037 - AZ350025,1,Пятница,5,326.1875,80.03027806017134,80.92118052641551,81.81225706471338,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
414,AZ350037 - AZ350025,1,Пятница,6,327.85750636132315,79.59770990813355,81.09030544484844,82.58305340444161,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
415,AZ350037 - AZ350025,1,Пятница,7,329.48096885813146,80.28482715646288,80.48262957800631,80.67960209829997,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
416,AZ350037 - AZ350025,1,Пятница,8,320.6471494607088,81.45627112307791,81.74992297720652,82.04351311141427,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
417,AZ350037 - AZ350025,1,Пятница,9,311.94890510948903,83.5391970168065,83.54553288926174,83.55173716301465,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
418,AZ350037 - AZ350025,1,Пятница,10,314.39628482972137,82.68241493768367,82.57967480048306,82.47674904814446,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
419,AZ350037 - AZ350025,1,Пятница,11,307.4251592356688,83.42133756503938,83.25691068248385,83.09226117468184,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
420,AZ350037 - AZ350025,1,Пятница,12,309.3393501805054,83.65590255269075,83.44063189399802,83.22512630090817,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
421,AZ350037 - AZ350025,1,Пятница,13,312.0145190562613,83.34918316046685,83.10912884471637,82.86903798818156,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
422,AZ350037 - AZ350025,1,Пятница,14,311.5671902268761,83.84116929405438,83.70816753713665,83.57469467509272,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
423,AZ350037 - AZ350025,1,Пятница,15,310.0765625,82.9070781648159,83.2547342300415,83.60235941410065,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
424,AZ350037 - AZ350025,1,Пятница,16,320.3412162162162,83.66918910516274,83.15758434501853,82.64594611606083,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
425,AZ350037 - AZ350025,1,Пятница,17,316.8378947368421,82.5458735817357,82.66246306569953,82.77875807912726,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
426,AZ350037 - AZ350025,1,Пятница,18,309.388679245283,83.79603771713545,83.82445287164653,83.85237733373103,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
427,AZ350037 - AZ350025,1,Пятница,19,313.70696721311475,83.10047123862094,83.00911887747343,82.91778694997069,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
428,AZ350037 - AZ350025,1,Пятница,20,315.63522012578613,82.99048229033592,83.54899371644986,84.10675037631948,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
429,AZ350037 - AZ350025,1,Пятница,21,306.40425531914894,84.82165480449126,84.11699773910198,83.41226931272105,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
430,AZ350037 - AZ350025,1,Пятница,22,307.7329545454545,83.43005679954182,83.64022733948447,83.85036901994185,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
431,AZ350037 - AZ350025,1,Пятница,23,304.0333333333333,83.84691648483276,83.81608352661132,83.78525001207987,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
432,AZ350037 - AZ350025,1,Среда,0,316.63529411764705,81.71439213472254,82.96811749327416,84.22188222548542,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
433,AZ350037 - AZ350025,1,Среда,1,316.4978540772532,81.57047184956431,83.05772516144192,84.54472092395177,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
434,AZ350037 - AZ350025,1,Среда,2,315.50649350649354,82.32792217700512,83.15577935553216,83.98363628635158,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
435,AZ350037 - AZ350025,1,Среда,3,319.5447154471545,80.77008165188921,81.08170712478761,81.39235770993116,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
436,AZ350037 - AZ350025,1,Среда,4,322.0903225806452,80.49683852657195,81.0966452567808,81.69619369506836,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
437,AZ350037 - AZ350025,1,Среда,5,326.7393162393162,79.52871797023676,80.84256437904814,82.15717940045218,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
438,AZ350037 - AZ350025,1,Среда,6,330.67973856209153,79.30205866246442,80.41758150836222,81.53248359331118,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
